"","customer_no","payment_history_avg_dpd_0_29_bucket","total_diff_lastpaymt_opened_dt","min_months_last_30_plus","utilisation_trend","ratio_currbalance_creditlimit","mean_diff_lastpaymt_opened_dt","payment_history_mean_length"
"7809","7809","1","831","11","2.6","0.027537037037037","415.5","45"
"7810","7810","0.333333333333333","2789","12","","","929.666666666667","61"
"7811","7811","0.666666666666667","4980","6","1.82119205298013","0.0024205298013245","830","58"
"7812","7812","0.333333333333333","2094","6","5.22727272727273","0.0686363636363636","349","43"
"7813","7813","0.454545454545455","15016","1","13.2","36.2046051282051","1501.6","69.2727272727273"
"7814","7814","0.333333333333333","285","5","","","142.5","7"
"7815","7815","0.8","2365","1","6","0.150767441860465","473","40.2"
"7816","7816","0.384615384615385","6093","0","8.57154471544715","6.80410569105691","507.75","39"
"7817","7817","0.5","305","3","","","152.5","16.5"
"7818","7818","0.5","1729","9","2.4","0.466981481481481","864.5","87"
"7819","7819","0.666666666666667","766","7","3.9","1.54735294117647","255.333333333333","30"
"7820","7820","1","196","7","","","196","21"
"7821","7821","0.5","12124","3","7.28181818181818","0.257083333333333","1010.33333333333","57"
"7822","7822","0.375","4766","0","","","595.75","34.125"
"7823","7823","0.625","3185","2","5.14285714285714","8.34395714285714","398.125","42.375"
"7824","7824","0.857142857142857","6007","9","2.12570525291829","1.09803112840467","858.142857142857","80.1428571428571"
"7825","7825","0.6","13815","1","2.3739855475264","1.15590402075227","921","60.6"
"7826","7826","0.5","793","11","2.4","1.05580898876404","396.5","42"
"7827","7827","0.666666666666667","2431","16","","","810.333333333333","90"
"7828","7828","1","3020","1","2.67935483870968","13.2085451612903","604","52.5"
"7829","7829","0.6","6110","2","5.5","1.39825","611","47.4"
"7830","7830","1","1024","17","","","512","54"
"7831","7831","0.666666666666667","877","0","3.9","0.261019867549669","292.333333333333","40"
"7832","7832","1","1313","2","5.5","1.57682051282051","262.6","28.8"
"7833","7833","0.5","785","4","4.8","0.07656","196.25","24.75"
"7834","7834","0.6","3268","22","","","653.6","49.8"
"7835","7835","0.3","27875","1","3.30416948693651","1.65688980641668","1742.1875","77.1"
"7836","7836","0.3125","14098","1","9.79504761904762","0.158822857142857","881.125","58.125"
"7837","7837","0.6","5669","8","1.98917748917749","0.903896103896104","1133.8","80.4"
"7838","7838","0.428571428571429","8179","3","15.4","5.69207692307692","584.214285714286","54.2142857142857"
"7839","7839","1","170","6","","","170","18"
"7840","7840","1","1084","1","2.26143790849673","0.253611764705882","154.857142857143","17.625"
"7841","7841","1","353","13","","","353","39"
"7842","7842","1","771","14","","","385.5","42"
"7843","7843","0.5","21090","1","4.26548672566372","0.0212271386430678","1757.5","65.5"
"7844","7844","0.714285714285714","2358","2","2.89093137254902","12.7818308823529","336.857142857143","40.2857142857143"
"7845","7845","1","456","1","","","152","15"
"7846","7846","0.75","1571","1","4.4","2.12544117647059","523.666666666667","43.5"
"7847","7847","0.5","1571","24","2.2","0.622560975609756","785.5","81"
"7848","7848","0.5","5159","3","3.87544483985765","2.61679715302491","859.833333333333","62"
"7849","7849","1","1218","13","1.23850931677019","0.136223602484472","609","69"
"7850","7850","0.615384615384615","13063","1","5.26726835138387","3.36129963898917","1088.58333333333","55.1538461538462"
"7851","7851","0.375","1362","2","","","170.25","23.625"
"7852","7852","0.5","1431","1","4.8","0.705388888888889","357.75","38.25"
"7853","7853","0.666666666666667","914","11","3.9","0.0217727272727273","304.666666666667","44"
"7854","7854","0.307692307692308","12258","1","2.66939729397294","0.416228782287823","1021.5","60.4615384615385"
"7855","7855","0.111111111111111","10037","9","6","0.7272","1433.85714285714","26.6666666666667"
"7856","7856","1","983","8","3.6","1.22775714285714","327.666666666667","37"
"7857","7857","0.428571428571429","30717","1","4.32146814404432","0.177872576177285","1535.85","59.4285714285714"
"7858","7858","0.6","2362","14","5.66666666666667","0.372186666666667","472.4","36"
"7859","7859","0.181818181818182","5882","6","6.359375","13.522765625","735.25","60.8181818181818"
"7860","7860","1","618","2","2.6","0.0516285714285714","309","34.5"
"7861","7861","0.333333333333333","4440","9","18","3.05689552238806","317.142857142857","31.6"
"7862","7862","0.266666666666667","17134","1","5.0034965034965","0.873902097902098","1142.26666666667","54.6"
"7863","7863","0.285714285714286","54097","1","11.3857262804366","0.789271200671704","1104.02040816327","49.1020408163265"
"7864","7864","1","977","7","2.67674418604651","0.641133720930233","244.25","26.25"
"7865","7865","0.705882352941177","10905","1","5.57457813646368","6.01920469552458","838.846153846154","45.1764705882353"
"7866","7866","1","912","13","2.6","0.167352","456","48"
"7867","7867","1","474","4","","0","237","36"
"7868","7868","0.3","12195","1","3","4.12632330827068","1355","84.6"
"7869","7869","0.277777777777778","17520","1","4.9304932735426","0.0266188340807175","1030.58823529412","64.3333333333333"
"7870","7870","1","780","7","1.31780821917808","0.939438356164384","390","40.5"
"7871","7871","0.666666666666667","6157","11","6.6","2.52778","1026.16666666667","82"
"7872","7872","1","235","9","1.3","0.0021195652173913","235","27"
"7873","7873","0.5","817","9","2.6","0.729950495049505","408.5","42"
"7874","7874","1","1174","7","1.88653846153846","0.211548076923077","391.333333333333","43"
"7875","7875","0.5","3711","7","","","927.75","58.5"
"7876","7876","","3266","1","","","1633","80"
"7877","7877","0.666666666666667","1432","4","7.2","0.740194029850746","238.666666666667","30"
"7878","7878","0.5","5810","10","6.6","11.18574","968.333333333333","74"
"7879","7879","0.5","6456","10","6.6","1.47356666666667","1076","71"
"7880","7880","0.413793103448276","15980","1","12.304011579818","8.11736228287841","570.714285714286","47.8965517241379"
"7881","7881","0.222222222222222","24520","1","14.4365346534653","0.00685643564356436","1362.22222222222","44.3333333333333"
"7882","7882","1","765","1","2","0.00421153846153846","765","40.5"
"7883","7883","0.6","3277","13","6.5","0.408193548387097","655.4","73.8"
"7884","7884","1","924","31","","","924","93"
"7885","7885","0.714285714285714","2290","3","4.11844660194175","2.29567475728155","381.666666666667","37.7142857142857"
"7886","7886","1","268","2","1.21395348837209","0.0574302325581395","134","16.5"
"7887","7887","0.4","2449","6","","","612.25","53.4"
"7888","7888","0.384615384615385","22643","13","5.10340438129071","2.0364973357016","1886.91666666667","58.6153846153846"
"7889","7889","0.666666666666667","4279","4","6.6","6.79329487179487","713.166666666667","60"
"7890","7890","1","2736","2","3.9","0.431985507246377","1368","50"
"7891","7891","0.875","1718","1","8.8","13.3914545454545","245.428571428571","23.625"
"7892","7892","0.857142857142857","2537","2","4.39886363636364","1.0551875","362.428571428571","40.2857142857143"
"7893","7893","0.4","3308","14","5.5","1.79163461538462","827","48"
"7894","7894","0.923076923076923","9350","2","2.49391717583164","3.09240936863544","719.230769230769","53.0769230769231"
"7895","7895","0.833333333333333","2327","1","3.23265306122449","3.39287755102041","465.4","26"
"7896","7896","0.833333333333333","3003","5","7.8","0.369305555555556","500.5","40.5"
"7897","7897","0.666666666666667","2256","1","7.2","1.04110526315789","451.2","36"
"7898","7898","0.115384615384615","20761","0","5.95832264261419","0.246985217202518","798.5","65.8846153846154"
"7899","7899","0.875","5091","5","2.99396751740139","1.61516937354988","636.375","51.375"
"7900","7900","0.5","5160","18","4.8","2.20071287128713","1290","93"
"7901","7901","0.75","757","2","2.87323943661972","0.0969154929577465","189.25","23.25"
"7902","7902","0.461538461538462","3987","1","8.10493827160494","3.27162962962963","306.692307692308","24.4615384615385"
"7903","7903","0.434782608695652","23474","1","5.31711382113821","6.73417723577236","1067","67.1739130434783"
"7904","7904","0.142857142857143","7531","10","5.48425196850394","12.5045748031496","1075.85714285714","92.1428571428571"
"7905","7905","0.416666666666667","20298","4","4.80544747081712","0.795953307392996","1691.5","85"
"7906","7906","1","528","6","2.4","0.123178571428571","264","30"
"7907","7907","0.25","12544","1","10.9818181818182","4.30150909090909","627.2","46.875"
"7908","7908","0.5","2115","1","4","9.72376666666667","705","31.5"
"7909","7909","0.857142857142857","7465","5","3.85","3.42041558441558","1066.42857142857","68.1428571428571"
"7910","7910","0.583333333333333","7984","2","15.6","5.44081595092025","665.333333333333","58.75"
"7911","7911","0.615384615384615","17501","1","7.97155425219941","9.44791202346041","729.208333333333","49.5"
"7912","7912","0.5","3217","4","","","536.166666666667","46"
"7913","7913","0.75","7896","1","3.39195402298851","0.0816939655172414","987","42.75"
"7914","7914","0.75","1440","6","4.68965517241379","0.375327586206897","360","37.5"
"7915","7915","0.833333333333333","3788","1","2.47388535031847","0.652019108280255","947","48"
"7916","7916","0.666666666666667","4203","2","3.80082644628099","1.3559173553719","700.5","53"
"7917","7917","0.75","5899","6","3.73954887218045","3.6708030075188","536.272727272727","49.75"
"7918","7918","1","667","4","2.4","0.0881929824561404","333.5","36"
"7919","7919","1","2155","5","3.62302158273381","0.184556354916067","359.166666666667","40"
"7920","7920","0.428571428571429","3826","1","9.8","52.3646666666667","546.571428571429","51.4285714285714"
"7921","7921","1","789","10","2.6","0.798963963963964","394.5","42"
"7922","7922","1","1267","11","3","1.67678947368421","422.333333333333","44"
"7923","7923","0.75","1719","3","4.8","0.399027777777778","429.75","36"
"7924","7924","0.666666666666667","769","11","3.6","12.1570833333333","384.5","36"
"7925","7925","0.666666666666667","1445","1","1.65","0.0396206896551724","722.5","54"
"7926","7926","0.8","2252","1","6.5","0.325163636363636","563","30.6"
"7927","7927","0.6","4718","6","5.37185929648241","5.96997989949749","471.8","47.4"
"7928","7928","0.5","6001","8","7.33333333333333","1.45683333333333","1500.25","81.75"
"7929","7929","0.7","1356","1","11","2.36277142857143","193.714285714286","21"
"7930","7930","0.666666666666667","18915","1","3.3036454018227","2.84599834299917","1261","64.2"
"7931","7931","1","471","1","3.9","1.05552941176471","235.5","18"
"7932","7932","0.454545454545455","15524","2","4.76140350877193","0.211049441786284","1552.4","59.7272727272727"
"7933","7933","0.8","4683","6","2.13901179941003","0.0746725663716814","936.6","78"
"7934","7934","0.5","698","5","","","349","36"
"7935","7935","0.5","2331","11","6.6","46.4703","388.5","39"
"7936","7936","0.666666666666667","3202","24","3.6","0.977355140186916","1067.33333333333","61"
"7937","7937","0.5","4336","2","3.27745664739884","0.0169094412331407","722.666666666667","65.5"
"7938","7938","0.285714285714286","4232","21","7.7","3.16931914893617","604.571428571429","54.8571428571429"
"7939","7939","0.666666666666667","922","2","","","307.333333333333","26"
"7940","7940","0.833333333333333","2603","1","2.42178571428571","0.648396428571429","433.833333333333","44"
"7941","7941","1","259","9","","","259","27"
"7942","7942","0.380952380952381","60011","1","6.93177744585512","0.282303211351755","1714.6","51.6428571428571"
"7943","7943","0.222222222222222","5602","4","9.9","2.94704","622.444444444444","61"
"7944","7944","","3505","36","","","1752.5","55.5"
"7945","7945","0.461538461538462","11623","6","3.05370940514469","0.107278135048232","968.583333333333","52.8461538461538"
"7946","7946","0.461538461538462","16623","2","18.2","64.2699130434783","1278.69230769231","61.1538461538462"
"7947","7947","0.666666666666667","14795","3","2.36665188470067","56.4796119733925","1345","76.25"
"7948","7948","1","798","2","2.27878787878788","5.89818181818182","199.5","23.25"
"7949","7949","0.75","6138","1","10.4","4.22015168539326","876.857142857143","48"
"7950","7950","0.333333333333333","980","13","","","326.666666666667","42"
"7951","7951","1","680","1","5.5","8.794","226.666666666667","16.8"
"7952","7952","1","218","8","","","218","24"
"7953","7953","0.75","2157","8","4.8","1.63049122807018","539.25","55.5"
"7954","7954","0.5","1209","10","1.19047619047619","0.2924","604.5","79.5"
"7955","7955","1","2735","1","2.00082712985939","3.84097270471464","303.888888888889","29.7"
"7956","7956","1","3145","2","2.77090909090909","0.809018181818182","786.25","60.75"
"7957","7957","0.666666666666667","7369","5","9.9","0.76342","818.777777777778","66"
"7958","7958","1","358","3","2.4","0.0290655737704918","179","21"
"7959","7959","1","168","1","2.4","-0.0521587301587302","168","10.5"
"7960","7960","1","1337","9","4.8","1.15212195121951","334.25","36"
"7961","7961","1","2884","1","2.8974358974359","2.93266483516484","412","48"
"7962","7962","1","312","2","2.00220994475138","0.400895027624309","104","12"
"7963","7963","1","1886","11","1.87181818181818","0.362333333333333","628.666666666667","65"
"7964","7964","0.75","875","5","4.4","1.72124242424242","218.75","30"
"7965","7965","1","890","12","2.4","0.9005","445","48"
"7966","7966","1","275","2","2.6","0.705097087378641","137.5","16.5"
"7967","7967","1","183","1","2.6","0.0984313725490196","183","12"
"7968","7968","0.8","5593","18","5.5","28.8692530120482","1118.6","90.6"
"7969","7969","1","1018","9","2.6","0.153123711340206","509","54"
"7970","7970","0.666666666666667","3971","1","9.9","3.17366666666667","567.285714285714","39.6666666666667"
"7971","7971","0.526315789473684","5701","1","5.74691358024691","8.85476388888889","300.052631578947","30.4736842105263"
"7972","7972","0.666666666666667","8277","19","9","10.3420055555556","919.666666666667","87.6666666666667"
"7973","7973","0.8","2014","5","6","3.551","402.8","37.2"
"7974","7974","1","3610","1","5.2","1.01041441441441","1203.33333333333","41.25"
"7975","7975","1","1611","3","2.06037735849057","0.170270440251572","537","57"
"7976","7976","0.5","2064","11","3.3664","0.989624","258","38.25"
"7977","7977","0.6","2145","1","1.44846878680801","0.285597173144876","536.25","52.8"
"7978","7978","1","478","4","2","-0.000958333333333333","239","27"
"7979","7979","0.714285714285714","19996","1","4.05285714285714","4.74065306122449","1428.28571428571","72.4285714285714"
